"distance","id","long","lat","by"
3.34793201834871,29785594246,-155.777895,58.552136,"row.names"
3.34793201834871,29195052153,-155.777895,58.552136,"row.names"
3.34793201834871,29195046443,-155.777895,58.552136,"row.names"
3.34793201834871,29195044203,-155.777895,58.552136,"row.names"
3.34793201834871,29195042273,-155.777895,58.552136,"row.names"
3.34793201834871,29708333192,-155.777895,58.552136,"row.names"
3.34793201834871,29708331422,-155.777895,58.552136,"row.names"
3.34793201834871,29821359955,-155.777895,58.552136,"row.names"
3.34793201834871,29821357745,-155.777895,58.552136,"row.names"
3.34793201834871,29821355505,-155.777895,58.552136,"row.names"
3.34793201834871,29785561346,-155.777895,58.552136,"row.names"
3.34793201834871,29785559266,-155.777895,58.552136,"row.names"
3.34793201834871,29785556906,-155.777895,58.552136,"row.names"
3.34793201834871,29785555796,-155.777895,58.552136,"row.names"
3.34793201834871,29785554716,-155.777895,58.552136,"row.names"
3.34793201834871,29785552886,-155.777895,58.552136,"row.names"
3.34793201834871,29785550666,-155.777895,58.552136,"row.names"
3.34793201834871,29738454251,-155.777895,58.552136,"row.names"
3.34793201834871,29738452191,-155.777895,58.552136,"row.names"
3.34793201834871,29738448131,-155.777895,58.552136,"row.names"
3.34793201834871,29738443171,-155.777895,58.552136,"row.names"
3.34793201834871,29738432431,-155.777895,58.552136,"row.names"
3.34793201834871,29193552874,-155.777895,58.552136,"row.names"
3.34793201834871,29193549954,-155.777895,58.552136,"row.names"
3.34793201834871,29193544274,-155.777895,58.552136,"row.names"
3.34793201834871,29785512556,-155.777895,58.552136,"row.names"
3.34793201834871,29785510226,-155.777895,58.552136,"row.names"
3.34793201834871,29785507976,-155.777895,58.552136,"row.names"
3.34793201834871,29785506186,-155.777895,58.552136,"row.names"
3.34793201834871,29785504606,-155.777895,58.552136,"row.names"
3.34793201834871,29785502986,-155.777895,58.552136,"row.names"
3.34793201834871,29785501016,-155.777895,58.552136,"row.names"
3.34793201834871,29528393170,-155.777895,58.552136,"row.names"
3.34793201834871,29528390600,-155.777895,58.552136,"row.names"
3.34793201834871,29528384980,-155.777895,58.552136,"row.names"
3.34793201834871,29528382220,-155.777895,58.552136,"row.names"
3.34793201834871,29528379950,-155.777895,58.552136,"row.names"
3.34793201834871,29194916993,-155.777895,58.552136,"row.names"
3.34793201834871,29194916063,-155.777895,58.552136,"row.names"
3.34793201834871,29194914933,-155.777895,58.552136,"row.names"
3.34793201834871,29194913773,-155.777895,58.552136,"row.names"
3.34793201834871,29194912323,-155.777895,58.552136,"row.names"
3.34793201834871,29194905983,-155.777895,58.552136,"row.names"
3.34793201834871,29194900313,-155.777895,58.552136,"row.names"
3.34793201834871,29194897383,-155.777895,58.552136,"row.names"
3.34793201834871,29194895273,-155.777895,58.552136,"row.names"
3.34793201834871,29194892673,-155.777895,58.552136,"row.names"
3.34793201834871,29785452506,-155.777895,58.552136,"row.names"
3.34793201834871,29785449506,-155.777895,58.552136,"row.names"
3.34793201834871,29528340040,-155.777895,58.552136,"row.names"
3.34793201834871,29528337630,-155.777895,58.552136,"row.names"
3.34793201834871,29821198755,-155.777895,58.552136,"row.names"
3.34793201834871,29821195685,-155.777895,58.552136,"row.names"
3.34793201834871,29821189325,-155.777895,58.552136,"row.names"
3.34793201834871,29821186665,-155.777895,58.552136,"row.names"
3.34793201834871,29821183345,-155.777895,58.552136,"row.names"
3.34793201834871,29821179995,-155.777895,58.552136,"row.names"
3.34793201834871,29821177125,-155.777895,58.552136,"row.names"
3.34793201834871,29821173855,-155.777895,58.552136,"row.names"
3.34793201834871,29738329421,-155.777895,58.552136,"row.names"
3.34793201834871,29738327001,-155.777895,58.552136,"row.names"
3.34793201834871,29738325111,-155.777895,58.552136,"row.names"
3.34793201834871,29738320571,-155.777895,58.552136,"row.names"
3.34793201834871,29193430484,-155.777895,58.552136,"row.names"
3.34793201834871,29193425144,-155.777895,58.552136,"row.names"
3.34793201834871,29193420624,-155.777895,58.552136,"row.names"
3.34793201834871,29193416154,-155.777895,58.552136,"row.names"
3.34793201834871,29193411554,-155.777895,58.552136,"row.names"
3.34793201834871,29193407674,-155.777895,58.552136,"row.names"
3.34793201834871,29193404224,-155.777895,58.552136,"row.names"
3.34793201834871,29528274850,-155.777895,58.552136,"row.names"
3.34793201834871,29528272230,-155.777895,58.552136,"row.names"
3.34793201834871,29528269960,-155.777895,58.552136,"row.names"
3.34793201834871,29821128115,-155.777895,58.552136,"row.names"
3.34793201834871,29821125345,-155.777895,58.552136,"row.names"
3.34793201834871,29785394036,-155.777895,58.552136,"row.names"
3.34793201834871,29785390186,-155.777895,58.552136,"row.names"
3.34793201834871,29785386526,-155.777895,58.552136,"row.names"
3.34793201834871,29785382986,-155.777895,58.552136,"row.names"
3.34793201834871,29785379106,-155.777895,58.552136,"row.names"
3.34793201834871,29708111802,-155.777895,58.552136,"row.names"
3.34793201834871,29193384024,-155.777895,58.552136,"row.names"
3.34793201834871,29193382264,-155.777895,58.552136,"row.names"
3.34793201834871,29193380394,-155.777895,58.552136,"row.names"
3.34793201834871,29193378104,-155.777895,58.552136,"row.names"
3.34793201834871,29193377064,-155.777895,58.552136,"row.names"
3.34793201834871,29821084455,-155.777895,58.552136,"row.names"
3.34793201834871,29821080705,-155.777895,58.552136,"row.names"
3.34793201834871,29821071105,-155.777895,58.552136,"row.names"
3.34793201834871,29708085572,-155.777895,58.552136,"row.names"
3.34793201834871,29708078252,-155.777895,58.552136,"row.names"
3.34793201834871,29708075392,-155.777895,58.552136,"row.names"
3.34793201834871,29708072092,-155.777895,58.552136,"row.names"
3.34793201834871,29821055085,-155.777895,58.552136,"row.names"
3.34793201834871,29821049105,-155.777895,58.552136,"row.names"
3.34793201834871,29821046615,-155.777895,58.552136,"row.names"
3.34793201834871,29821040605,-155.777895,58.552136,"row.names"
3.34793201834871,29738203691,-155.777895,58.552136,"row.names"
3.34793201834871,29708024212,-155.777895,58.552136,"row.names"
3.34793201834871,29708020532,-155.777895,58.552136,"row.names"
3.34793201834871,29708015752,-155.777895,58.552136,"row.names"
3.34793201834871,29708011792,-155.777895,58.552136,"row.names"
3.34793201834871,29528170140,-155.777895,58.552136,"row.names"
3.34793201834871,29738181721,-155.777895,58.552136,"row.names"
3.34793201834871,29738178561,-155.777895,58.552136,"row.names"
3.34793201834871,29738175421,-155.777895,58.552136,"row.names"
3.34793201834871,29738172071,-155.777895,58.552136,"row.names"
3.34793201834871,29738164621,-155.777895,58.552136,"row.names"
3.34793201834871,29738161191,-155.777895,58.552136,"row.names"
3.34793201834871,29820980625,-155.777895,58.552136,"row.names"
3.34793201834871,29820977675,-155.777895,58.552136,"row.names"
3.34793201834871,29820975185,-155.777895,58.552136,"row.names"
3.34793201834871,29820972445,-155.777895,58.552136,"row.names"
3.34793201834871,29194669973,-155.777895,58.552136,"row.names"
3.34793201834871,29194661923,-155.777895,58.552136,"row.names"
3.34793201834871,29194654463,-155.777895,58.552136,"row.names"
3.34793201834871,29194649603,-155.777895,58.552136,"row.names"
3.34793201834871,29194646923,-155.777895,58.552136,"row.names"
3.34793201834871,29194644903,-155.777895,58.552136,"row.names"
3.34793201834871,29194643213,-155.777895,58.552136,"row.names"
3.34793201834871,29785199266,-155.777895,58.552136,"row.names"
3.34793201834871,29785192956,-155.777895,58.552136,"row.names"
3.34793201834871,29785189786,-155.777895,58.552136,"row.names"
3.34793201834871,29785186906,-155.777895,58.552136,"row.names"
3.34793201834871,29785182976,-155.777895,58.552136,"row.names"
3.34793201834871,29194625823,-155.777895,58.552136,"row.names"
3.34793201834871,29707919312,-155.777895,58.552136,"row.names"
3.34793201834871,29707916342,-155.777895,58.552136,"row.names"
3.34793201834871,29707911572,-155.777895,58.552136,"row.names"
3.34793201834871,29820908915,-155.777895,58.552136,"row.names"
3.34793201834871,29820905955,-155.777895,58.552136,"row.names"
3.34793201834871,29820902335,-155.777895,58.552136,"row.names"
3.34793201834871,29820899065,-155.777895,58.552136,"row.names"
3.34793201834871,29193219034,-155.777895,58.552136,"row.names"
3.34793201834871,29193215494,-155.777895,58.552136,"row.names"
3.34793201834871,29193211064,-155.777895,58.552136,"row.names"
3.34793201834871,29193203424,-155.777895,58.552136,"row.names"
3.34793201834871,29193198434,-155.777895,58.552136,"row.names"
3.34793201834871,29193186524,-155.777895,58.552136,"row.names"
3.34793201834871,29193183254,-155.777895,58.552136,"row.names"
3.34793201834871,29193179824,-155.777895,58.552136,"row.names"
3.34793201834871,29820863945,-155.777895,58.552136,"row.names"
3.34793201834871,29820860655,-155.777895,58.552136,"row.names"
3.34793201834871,29820856855,-155.777895,58.552136,"row.names"
3.34793201834871,29820851665,-155.777895,58.552136,"row.names"
3.34793201834871,29820845805,-155.777895,58.552136,"row.names"
3.34793201834871,29194538593,-155.777895,58.552136,"row.names"
3.34793201834871,29707821182,-155.777895,58.552136,"row.names"
3.34793201834871,29707812912,-155.777895,58.552136,"row.names"
3.34793201834871,29193120844,-155.777895,58.552136,"row.names"
3.34793201834871,29193113564,-155.777895,58.552136,"row.names"
3.34793201834871,29785037066,-155.777895,58.552136,"row.names"
3.34793201834871,29785033316,-155.777895,58.552136,"row.names"
3.34793201834871,29820810655,-155.777895,58.552136,"row.names"
3.34793201834871,29820805625,-155.777895,58.552136,"row.names"
3.34793201834871,29194501523,-155.777895,58.552136,"row.names"
3.34793201834871,29194497603,-155.777895,58.552136,"row.names"
3.34793201834871,29785006386,-155.777895,58.552136,"row.names"
3.34793201834871,29707738202,-155.777895,58.552136,"row.names"
3.34793201834871,29707733192,-155.777895,58.552136,"row.names"
3.34793201834871,29737928271,-155.777895,58.552136,"row.names"
3.34793201834871,29737921321,-155.777895,58.552136,"row.names"
3.34793201834871,29820751135,-155.777895,58.552136,"row.names"
3.34793201834871,29194463193,-155.777895,58.552136,"row.names"
3.34793201834871,29527913030,-155.777895,58.552136,"row.names"
3.34793201834871,29194438323,-155.777895,58.552136,"row.names"
3.34793201834871,29707679362,-155.777895,58.552136,"row.names"
3.34793201834871,29820726395,-155.777895,58.552136,"row.names"
3.34793201834871,29194418063,-155.777895,58.552136,"row.names"
3.34793201834871,29192972084,-155.777895,58.552136,"row.names"
3.34793201834871,29192963484,-155.777895,58.552136,"row.names"
3.34793201834871,29192959894,-155.777895,58.552136,"row.names"
3.34793201834871,29707629642,-155.777895,58.552136,"row.names"
3.34793201834871,29707626882,-155.777895,58.552136,"row.names"
3.34793201834871,29784919256,-155.777895,58.552136,"row.names"
3.34793201834871,29737808901,-155.777895,58.552136,"row.names"
3.34793201834871,29737806351,-155.777895,58.552136,"row.names"
3.34793201834871,29707597502,-155.777895,58.552136,"row.names"
3.34793201834871,29707594742,-155.777895,58.552136,"row.names"
3.34793201834871,29707590322,-155.777895,58.552136,"row.names"
3.34793201834871,29707588042,-155.777895,58.552136,"row.names"
3.34793201834871,29707584722,-155.777895,58.552136,"row.names"
3.34793201834871,29820624755,-155.777895,58.552136,"row.names"
3.34793201834871,29820620205,-155.777895,58.552136,"row.names"
3.34793201834871,29737760601,-155.777895,58.552136,"row.names"
3.34793201834871,29194329853,-155.777895,58.552136,"row.names"
3.34793201834871,29784845336,-155.777895,58.552136,"row.names"
3.34793201834871,29784838316,-155.777895,58.552136,"row.names"
3.34793201834871,29820597005,-155.777895,58.552136,"row.names"
3.34793201834871,29820594495,-155.777895,58.552136,"row.names"
3.34793201834871,29820592255,-155.777895,58.552136,"row.names"
3.34793201834871,29820590015,-155.777895,58.552136,"row.names"
3.34793201834871,29784813796,-155.777895,58.552136,"row.names"
3.34793201834871,29736461451,-155.777895,58.552136,"row.names"
3.34793201834871,29736457201,-155.777895,58.552136,"row.names"
3.34793201834871,29192990403,-155.777895,58.552136,"row.names"
3.34793201834871,29192984363,-155.777895,58.552136,"row.names"
3.34793201834871,29192976413,-155.777895,58.552136,"row.names"
3.34793201834871,29192969033,-155.777895,58.552136,"row.names"
3.34793201834871,29192961683,-155.777895,58.552136,"row.names"
3.34793201834871,29706126932,-155.777895,58.552136,"row.names"
3.34793201834871,29783428796,-155.777895,58.552136,"row.names"
3.34793201834871,29783425556,-155.777895,58.552136,"row.names"
3.34793201834871,29783421226,-155.777895,58.552136,"row.names"
3.34793201834871,29783416926,-155.777895,58.552136,"row.names"
3.34793201834871,29736406171,-155.777895,58.552136,"row.names"
3.34793201834871,29736401091,-155.777895,58.552136,"row.names"
3.34793201834871,29191502464,-155.777895,58.552136,"row.names"
3.34793201834871,29819232775,-155.777895,58.552136,"row.names"
3.34793201834871,29819228365,-155.777895,58.552136,"row.names"
3.34793201834871,29526317080,-155.777895,58.552136,"row.names"
3.34793201834871,29783355446,-155.777895,58.552136,"row.names"
3.34793201834871,29783350626,-155.777895,58.552136,"row.names"
3.34793201834871,29191481244,-155.777895,58.552136,"row.names"
3.34793201834871,29819190595,-155.777895,58.552136,"row.names"
3.34793201834871,29783324176,-155.777895,58.552136,"row.names"
3.34793201834871,29783321586,-155.777895,58.552136,"row.names"
3.34793201834871,29783317786,-155.777895,58.552136,"row.names"
3.34793201834871,29783315376,-155.777895,58.552136,"row.names"
3.34793201834871,29736258961,-155.777895,58.552136,"row.names"
3.34793201834871,29736244941,-155.777895,58.552136,"row.names"
3.34793201834871,29819101855,-155.777895,58.552136,"row.names"
3.34793201834871,29819099785,-155.777895,58.552136,"row.names"
3.34793201834871,29819097365,-155.777895,58.552136,"row.names"
3.34793201834871,29819095305,-155.777895,58.552136,"row.names"
3.34793201834871,29819091815,-155.777895,58.552136,"row.names"
3.34793201834871,29783227826,-155.777895,58.552136,"row.names"
3.34793201834871,29783223356,-155.777895,58.552136,"row.names"
3.34793201834871,29819053115,-155.777895,58.552136,"row.names"
3.34793201834871,29819043035,-155.777895,58.552136,"row.names"
3.34793201834871,29819037795,-155.777895,58.552136,"row.names"
3.34793201834871,29819031825,-155.777895,58.552136,"row.names"
3.34793201834871,29526143830,-155.777895,58.552136,"row.names"
3.34793201834871,29736142861,-155.777895,58.552136,"row.names"
3.34793201834871,29736136671,-155.777895,58.552136,"row.names"
3.34793201834871,29818989705,-155.777895,58.552136,"row.names"
3.34793201834871,29736102961,-155.777895,58.552136,"row.names"
3.34793201834871,29736096761,-155.777895,58.552136,"row.names"
3.34793201834871,29736090741,-155.777895,58.552136,"row.names"
3.34793201834871,29736085331,-155.777895,58.552136,"row.names"
3.34793201834871,29191243174,-155.777895,58.552136,"row.names"
3.34793201834871,29783110896,-155.777895,58.552136,"row.names"
3.34793201834871,29783098476,-155.777895,58.552136,"row.names"
3.34793201834871,29783092146,-155.777895,58.552136,"row.names"
3.34793201834871,29736051261,-155.777895,58.552136,"row.names"
3.34793201834871,29736047681,-155.777895,58.552136,"row.names"
3.34793201834871,29736044641,-155.777895,58.552136,"row.names"
3.34793201834871,29736035701,-155.777895,58.552136,"row.names"
3.34793201834871,29736020501,-155.777895,58.552136,"row.names"
3.34793201834871,29736014201,-155.777895,58.552136,"row.names"
3.34793201834871,29736005131,-155.777895,58.552136,"row.names"
3.34793201834871,29705796162,-155.777895,58.552136,"row.names"
3.34793201834871,29705792762,-155.777895,58.552136,"row.names"
3.34793201834871,29705779992,-155.777895,58.552136,"row.names"
3.34793201834871,29782992686,-155.777895,58.552136,"row.names"
3.34793201834871,29782984036,-155.777895,58.552136,"row.names"
3.34793201834871,29192564643,-155.777895,58.552136,"row.names"
3.34793201834871,29192561293,-155.777895,58.552136,"row.names"
3.34793201834871,29192552953,-155.777895,58.552136,"row.names"
3.34793201834871,29818812245,-155.777895,58.552136,"row.names"
3.34793201834871,29818807695,-155.777895,58.552136,"row.names"
3.34793201834871,29818803825,-155.777895,58.552136,"row.names"
3.34793201834871,29525985130,-155.777895,58.552136,"row.names"
3.34793201834871,29735926641,-155.777895,58.552136,"row.names"
3.34793201834871,29191071854,-155.777895,58.552136,"row.names"
3.34793201834871,29756145346,-155.777895,58.552136,"row.names"
3.34793201834871,29791970045,-155.777895,58.552136,"row.names"
3.34793201834871,29164442864,-155.777895,58.552136,"row.names"
3.34793201834871,29791943025,-155.777895,58.552136,"row.names"
3.34793201834871,29791937785,-155.777895,58.552136,"row.names"
3.34793201834871,29166529233,-155.777895,58.552136,"row.names"
3.34793201834871,29166520973,-155.777895,58.552136,"row.names"
3.34793201834871,29166512823,-155.777895,58.552136,"row.names"
3.34793201834871,29166501933,-155.777895,58.552136,"row.names"
3.34793201834871,29164384384,-155.777895,58.552136,"row.names"
3.34793201834871,29499595460,-155.777895,58.552136,"row.names"
3.34793201834871,29791880065,-155.777895,58.552136,"row.names"
3.34793201834871,29166468043,-155.777895,58.552136,"row.names"
3.34793201834871,29499575820,-155.777895,58.552136,"row.names"
3.34793201834871,29166444943,-155.777895,58.552136,"row.names"
3.34793201834871,29791850675,-155.777895,58.552136,"row.names"
3.34793201834871,29791845635,-155.777895,58.552136,"row.names"
3.34793201834871,29499518560,-155.777895,58.552136,"row.names"
3.34793201834871,29164302934,-155.777895,58.552136,"row.names"
3.34793201834871,29164293884,-155.777895,58.552136,"row.names"
3.34793201834871,29755991936,-155.777895,58.552136,"row.names"
3.34793201834871,29164279384,-155.777895,58.552136,"row.names"
3.34793201834871,29166384243,-155.777895,58.552136,"row.names"
3.34793201834871,29166381543,-155.777895,58.552136,"row.names"
3.34793201834871,29499457770,-155.777895,58.552136,"row.names"
3.34793201834871,29709324801,-155.777895,58.552136,"row.names"
3.34793201834871,29166370603,-155.777895,58.552136,"row.names"
3.34793201834871,29755947086,-155.777895,58.552136,"row.names"
3.34793201834871,29709293211,-155.777895,58.552136,"row.names"
3.34793201834871,29164244784,-155.777895,58.552136,"row.names"
3.34793201834871,29755922766,-155.777895,58.552136,"row.names"
3.34793201834871,29755916236,-155.777895,58.552136,"row.names"
3.34793201834871,29755909856,-155.777895,58.552136,"row.names"
3.34793201834871,29166335013,-155.777895,58.552136,"row.names"
3.34793201834871,29166331183,-155.777895,58.552136,"row.names"
3.34793201834871,29166328383,-155.777895,58.552136,"row.names"
3.34793201834871,29166324713,-155.777895,58.552136,"row.names"
3.34793201834871,29166320863,-155.777895,58.552136,"row.names"
3.34793201834871,29709233321,-155.777895,58.552136,"row.names"
3.34793201834871,29791689745,-155.777895,58.552136,"row.names"
3.34793201834871,29709216851,-155.777895,58.552136,"row.names"
3.34793201834871,29709210491,-155.777895,58.552136,"row.names"
3.34793201834871,29499369820,-155.777895,58.552136,"row.names"
3.34793201834871,29499361690,-155.777895,58.552136,"row.names"
3.34793201834871,29499357390,-155.777895,58.552136,"row.names"
3.34793201834871,29499352640,-155.777895,58.552136,"row.names"
3.34793201834871,29166263333,-155.777895,58.552136,"row.names"
3.34793201834871,29166257593,-155.777895,58.552136,"row.names"
3.34793201834871,29166252003,-155.777895,58.552136,"row.names"
3.34793201834871,29166246053,-155.777895,58.552136,"row.names"
3.34793201834871,29166225803,-155.777895,58.552136,"row.names"
3.34793201834871,29166208463,-155.777895,58.552136,"row.names"
3.34793201834871,29678835582,-155.777895,58.552136,"row.names"
3.34793201834871,29164123884,-155.777895,58.552136,"row.names"
3.34793201834871,29678823662,-155.777895,58.552136,"row.names"
3.34793201834871,29678820372,-155.777895,58.552136,"row.names"
3.34793201834871,29166166243,-155.777895,58.552136,"row.names"
3.34793201834871,29164093914,-155.777895,58.552136,"row.names"
3.34793201834871,29166139743,-155.777895,58.552136,"row.names"
3.34793201834871,29166136733,-155.777895,58.552136,"row.names"
3.34793201834871,29164040484,-155.777895,58.552136,"row.names"
3.34793201834871,29166108833,-155.777895,58.552136,"row.names"
3.34793201834871,29755700606,-155.777895,58.552136,"row.names"
3.34793201834871,29755694296,-155.777895,58.552136,"row.names"
3.34793201834871,29166084393,-155.777895,58.552136,"row.names"
3.34793201834871,29755682616,-155.777895,58.552136,"row.names"
3.34793201834871,29709034161,-155.777895,58.552136,"row.names"
3.34793201834871,29163976944,-155.777895,58.552136,"row.names"
3.34793201834871,29163970594,-155.777895,58.552136,"row.names"
3.34793201834871,29166031193,-155.777895,58.552136,"row.names"
3.34793201834871,29499219950,-155.777895,58.552136,"row.names"
3.34793201834871,29166002813,-155.777895,58.552136,"row.names"
3.34793201834871,29165995053,-155.777895,58.552136,"row.names"
3.34793201834871,29708987211,-155.777895,58.552136,"row.names"
3.34793201834871,29708974681,-155.777895,58.552136,"row.names"
3.34793201834871,29708966001,-155.777895,58.552136,"row.names"
3.34793201834871,29499196090,-155.777895,58.552136,"row.names"
3.34793201834871,29499191490,-155.777895,58.552136,"row.names"
3.34793201834871,29499185380,-155.777895,58.552136,"row.names"
3.34793201834871,29499179530,-155.777895,58.552136,"row.names"
3.34793201834871,29163894434,-155.777895,58.552136,"row.names"
3.34793201834871,29163886214,-155.777895,58.552136,"row.names"
3.34793201834871,29163877684,-155.777895,58.552136,"row.names"
3.34793201834871,29163869284,-155.777895,58.552136,"row.names"
3.34793201834871,29163861174,-155.777895,58.552136,"row.names"
3.34793201834871,29163851424,-155.777895,58.552136,"row.names"
3.34793201834871,29499136470,-155.777895,58.552136,"row.names"
3.34793201834871,29678623882,-155.777895,58.552136,"row.names"
3.34793201834871,29678620342,-155.777895,58.552136,"row.names"
3.34793201834871,29499108260,-155.777895,58.552136,"row.names"
3.34793201834871,29163817774,-155.777895,58.552136,"row.names"
3.34793201834871,29678600532,-155.777895,58.552136,"row.names"
3.34793201834871,29678593092,-155.777895,58.552136,"row.names"
3.34793201834871,29678586472,-155.777895,58.552136,"row.names"
