distance,lon,lat,id
2.050171463,-109.8913862,34.79326357,8426021620
0.9357832,-109.8913507,34.79333893,4503929131
92.8658319,-109.8913329,34.7933768,3004783283
214.2008086,-109.8912009,34.79365696,3098634870
109.2470601,-109.8911026,34.79386579,14190202683
2664.350803,-109.8909684,34.79415078,1361655463
2.248628174,-109.8909684,34.79415078,1362543200
2452.200896,-109.8909,34.794296,1361654353
3.305213438,-109.8908938,34.79430916,30727720844
5.57590089,-109.8908245,34.79445625,26432127517
4970.101847,-109.8908107,34.79448555,5777450548
9.658878103,-109.8908102,34.79448677,42464276205
15.62531285,-109.8908012,34.79450583,42464267195
1998.058705,-109.8907961,34.7945167,45656746242
1.350642864,-109.8907955,34.794518,31254541516
3138.164103,-109.8907955,34.794518,17290012945
2.977651811,-109.8907955,34.794518,2445056764
1.443128047,-109.8907934,34.7945223,2444229517
41.11707982,-109.8907924,34.79452441,2445055480
41.11707982,-109.8907913,34.79452679,2444227545
41.11707982,-109.8907906,34.79452839,2444226717
41.11707982,-109.8907906,34.79452839,22060291656
9.303786599,-109.8907887,34.7945323,33642223248
6.502043019,-109.8907882,34.79453337,15193573416
14.65046921,-109.8907877,34.79453441,45107101164
23.66045069,-109.8907853,34.79453962,27431941598
26.00872258,-109.8907852,34.79453977,6577723911
26.05531289,-109.8907847,34.79454095,14166789191
12.46112772,-109.8907844,34.79454144,14445737987
38.52329614,-109.8907844,34.79454144,26432171627
0.143562736,-109.8907843,34.79454171,26432164327
12.73490548,-109.8907785,34.79455408,26432136157
12.73490548,-109.8907784,34.79455416,17208646204
12.73490548,-109.8907781,34.7945548,7298031566
12.73490548,-109.8907775,34.79455623,4611286961
3.052466392,-109.8907774,34.79455629,27431937818
3.052466392,-109.8907758,34.7945598,40408306335
3.052466392,-109.8907737,34.79456429,14584263697
10.59496732,-109.8907729,34.79456582,14344846784
10.05773399,-109.8907723,34.79456712,41304211221
10.05773399,-109.8907723,34.79456712,26432129827
10.05773399,-109.8907723,34.79456712,17978030078
10.05773399,-109.8907723,34.79456712,13634665674
10.05773399,-109.8907723,34.79456712,13634304853
10.05773399,-109.890769,34.79457413,13634599294
10.05773399,-109.8907666,34.79457936,26432172717
34.49111002,-109.8907649,34.79458287,15461741792
34.49111002,-109.8907591,34.7945953,15275517847
34.49111002,-109.8907413,34.79463312,41304213541
34.49111002,-109.8907413,34.79463312,41304212961
34.49111002,-109.8907413,34.79463312,26432124607
34.49111002,-109.8907132,34.79469267,43939161225
34.49111002,-109.8906624,34.79480064,5968909063
34.49111002,-109.8904248,34.79530509,5763535574
34.49111002,-109.8904248,34.79530509,11214175206
34.49111002,-109.8900051,34.79616878,7940895122
34.49111002,-109.8898482,34.79637195,6570284563
34.49111002,-109.8898482,34.79637195,4544645921
34.49111002,-109.8894009,34.79693316,3216904396
1.047601864,-109.8876966,34.79815364,22571733650
8.39117264,-109.8873613,34.79833823,22770865831
10.29516516,-109.8864626,34.79883294,7982761425
17.76174353,-109.8864596,34.79883459,721842143
4.542015767,-109.8863716,34.79888307,5041804600
11.42449161,-109.8861038,34.79903047,22086475395
3.046088471,-109.8859923,34.79909724,2211880082
12.53653875,-109.8858506,34.79917902,2029029083
8.70068337,-109.8855788,34.79934331,27431943888
7.741343927,-109.8854587,34.79944005,3615363977
4.609038162,-109.8854315,34.79946234,8983221409
1.797236288,-109.8853375,34.7995439,8760095813
1.797236288,-109.8853348,34.79963372,8354421385
1.797236288,-109.885145,34.79981368,8355628708
1.797236288,-109.8847578,34.80025416,5891389309
1.797236288,-109.8847578,34.80025416,5891965964
1.797236288,-109.881175,35.040379,8242641752
1.797236288,-109.8761192,34.8083466,33979210581
1.797236288,-109.8706454,34.8108328,25881967568
9.020774988,-109.8705743,34.81070414,38861835792
12.7312079,-109.8699969,34.81109197,8423288000
15.27664058,-109.8680957,34.81032025,3747692190
4.649564577,-109.8680957,34.81032025,34010082404
6.281196257,-109.8680957,34.81032025,41262803362
0.926519335,-109.8680957,34.81032025,26433396697
9.357677496,-109.8680957,34.81032025,38287317791
3.419926297,-109.8668012,34.81365599,38270421661
1.671246727,-109.8667959,34.81366014,14941893392
14.09472024,-109.8667884,34.81366598,24398081418
3.046088471,-109.8667862,34.81366769,37576575124
3.046088471,-109.8667862,34.81366769,26493328429
3.046088471,-109.8667842,34.81366929,45161607711
0.149302623,-109.8667819,34.81367109,41262798222
9.020774988,-109.866761,34.81368735,34264249504
1616.358835,-109.8667545,34.81369239,27433137478
83.92689053,-109.8667383,34.81370505,25574757593
83.92689053,-109.8667373,34.81370582,34721563420
83.92689053,-109.8667353,34.8255044,34264227224
83.92689053,-109.8667331,34.81370914,34264220024
83.92689053,-109.8667299,34.81371161,34298466203
83.92689053,-109.8667299,34.81371161,43347674830
83.92689053,-109.8667259,34.81371472,44315558180
83.92689053,-109.8666996,34.81373523,7873385658
83.92689053,-109.8666761,34.81375355,17034564986
83.92689053,-109.8666659,34.81376146,17059082252
83.92689053,-109.8666659,34.81376146,17034562106
83.92689053,-109.8666659,34.81376146,7526603874
58.38298919,-109.8666593,34.81376666,41262781152
58.38298919,-109.8666496,34.8137742,27433127308
5.797469209,-109.8666496,34.8137742,31287886538
88.71983572,-109.8666496,34.8137742,34466727550
88.71983572,-109.8666496,34.8137742,34466727420
88.71983572,-109.8666335,34.81378549,34010082484
88.71983572,-109.8666133,34.81379961,41262775522
32.71663084,-109.8666133,34.81379961,35108424945
4.235444571,-109.8666097,34.8138021,21889499692
2.571534004,-109.8666092,34.81380248,34721646040
2.154747571,-109.8666032,34.81380667,35108460625
1.961548652,-109.8665933,34.81381357,40591811454
1.818090822,-109.8665915,34.81381483,38255429492
8.756696372,-109.8665853,34.81381915,34264297444
7.780995245,-109.8665698,34.81383001,34264309974
2.838525105,-109.8665513,34.81384296,14156333140
7.88315363,-109.8665262,34.81386055,14156278789
7.88315363,-109.8665206,34.81386442,14319802046
12.490589,-109.8665158,34.81386778,14342133344
12.490589,-109.8665158,34.81386778,14339598021
0.465492255,-109.8664999,34.81387892,4602937107
16.48351734,-109.8664984,34.81387998,27111293724
84.25232775,-109.866476,34.81389565,7873320750
84.25232775,-109.8664735,34.8138974,31287843718
17.99961894,-109.8664644,34.81390372,27433050598
216.1737528,-109.8664641,34.81390391,27433041378
216.1737528,-109.8664637,34.81390422,31217411867
216.1737528,-109.8664541,34.81391085,41315866264
216.1737528,-109.8664511,34.81391295,27433032238
216.1737528,-109.8664478,34.81391524,39496043680
216.1737528,-109.8664465,34.81391612,4603548744
5.493248583,-109.8664236,34.81393208,7873386428
5.493248583,-109.8664236,34.81393208,26433325987
0.66356592,-109.8664228,34.81393261,34741245636
0.66356592,-109.8664228,34.81393261,26433335997
0.66356592,-109.8664221,34.81393307,27263728346
9.939527175,-109.8664221,34.81393307,27200167052
33.88855175,-109.8664215,34.81393349,26690790893
786.0894077,-109.8664215,34.81393349,26690788723
153.5595578,-109.8664181,34.8139359,26690786893
27.09742476,-109.8664175,34.81393631,39496060320
26.73825604,-109.8664175,34.81393631,26690794173
12.26720338,-109.8664175,34.81393631,39496066210
1.474863343,-109.8664175,34.81393631,27024747634
33.54162211,-109.8663935,34.81395296,7873319088
33.54162211,-109.8663888,34.81395623,26433080657
14.29061753,-109.8663813,34.81396144,4603558246
14.29061753,-109.8663781,34.81396361,31146804012
14.29061753,-109.8663708,34.81396873,4603555936
14.29061753,-109.8663707,34.81396878,34721680060
51.7137175,-109.8663446,34.81398689,14715108004
52.38346533,-109.8663291,34.81399764,14530822700
14.63541794,-109.8663277,34.81399864,31453368321
94.76523755,-109.8663251,34.81400042,27433018058
94.76523755,-109.8663201,34.81400391,38255457572
94.76523755,-109.8663178,34.81400553,22779605783
94.76523755,-109.8663107,34.81401045,9447833868
94.76523755,-109.8662988,34.81401868,9447832966
6.956214504,-109.8662845,34.8140286,31196937660
6.956214504,-109.866283,34.81402969,11214255704
6.956214504,-109.866278,34.81403316,11214243894
6.956214504,-109.8662483,34.81405374,651897951
133.2921432,-109.8662409,34.81405892,651882365
9.735150274,-109.866236,34.81406233,651864293
8.694799992,-109.8662348,34.81406312,652711746
0.364463508,-109.8662262,34.81406909,14694507316
0.364463508,-109.8662262,34.81406909,14717497105
16.49102451,-109.8662262,34.81406909,31531320206
16.49102451,-109.8662254,34.81406966,27433021248
16.49102451,-109.8662252,34.81406979,38688027724
16.49102451,-109.8662039,34.81408463,4602947751
4.018088168,-109.8661923,34.81409264,27433024628
91.79600447,-109.8661717,34.81410696,9447834548
9.748267808,-109.8661717,34.81410696,14100521829
7.817321764,-109.8661681,34.81410945,41262834392
13.71097546,-109.8661652,34.81411146,35108312315
9.043027006,-109.8661649,34.81411168,4603545212
44.9703359,-109.8661649,34.81411168,4602931607
7.773081278,-109.8660504,34.81420072,43174823630
13.76200212,-109.8660453,34.81420539,15469979694
138.9313329,-109.8660444,34.81420621,15904996810
135.721041,-109.866041,34.81420936,34264159614
140.5274696,-109.8660392,34.81421095,34298406573
116.1123673,-109.8660359,34.81421404,34298395903
116.1123673,-109.8660252,34.81422381,34264185114
71.01150938,-109.8659965,34.80534717,34264176164
21.85146879,-109.8659965,34.80534717,24522989545
18.45797606,-109.8659872,34.8108006,18167045241
18.45797606,-109.8659872,34.8108006,30483204593
6.825842118,-109.8659872,34.8108006,17543329634
6.825842118,-109.8659872,34.8108006,14731306882
1.063579102,-109.8659872,34.8108006,40684912814
5.951203593,-109.8659872,34.8108006,6570285767
24.91421979,-109.8659872,34.8108006,4545278180
3.092055933,-109.8659872,34.8108006,39396134041
0.073144028,-109.8657647,34.8148131,27623177122
81.80344125,-109.8657647,34.8148131,7873321382
81.80344125,-109.8657647,34.8148131,45244321895
81.80344125,-109.8657647,34.8148131,18165896205
