"id","long","lat"
"8755205254",-102.341208,43.496503
"5117827498",-102.314933,43.486859
"5117820696",-102.313055,43.487738
"5117819284",-102.314193,43.487894
"5117818966",-102.315223,43.488307
"5117818586",-102.313828,43.488155
"1209086223",-102.341449,43.495055
"1208013329",-102.362156,43.50267
"1160476615",-102.367016,43.502947
"1161326958",-102.362188,43.502565
"1160467961",-102.365981,43.489062
"1161308312",-102.361174,43.489404
"9568751586",-102.574421,43.686106
"9565955623",-102.681001,43.660366
"9568750002",-102.681001,43.660366
"9565949625",-102.681001,43.660366
"9290080670",-102.5305,43.5065
"8894847294",-102.57913,43.692576
"8894847102",-102.570375,43.667033
"8345018826",-102.834949,43.628371
"8306141210",-102.672793,43.643901
"7976616264",-102.568166,43.672791
"7848015230",-102.886334,43.559333
"7848013208",-102.886334,43.559333
"6192590956",-102.727596,43.663967
"6192589822",-102.727596,43.663967
"6189762161",-102.727596,43.663967
"6190274276",-102.727596,43.663967
"6185998517",-102.727596,43.663967
"6184042674",-102.727596,43.663967
"6184034422",-102.727596,43.663967
"6184024904",-102.727596,43.663967
"6170771848",-102.727596,43.663967
"6170234193",-102.727596,43.663967
"6170230751",-102.727596,43.663967
"6075149509",-102.605628,43.504763
"6075687354",-102.605687,43.504775
"5994230863",-102.567887,43.676896
"5994789068",-102.574882,43.68488
"5993879205",-102.584645,43.686339
"4632515875",-102.496637,43.511526
"4436681783",-102.859754,43.535482
"4436681229",-102.865631,43.543031
"4437456434",-102.859754,43.535482
"4437455034",-102.859754,43.535482
"4437453632",-102.865631,43.543031
"4436675921",-102.865631,43.543031
"4437451736",-102.865631,43.543031
"4436674663",-102.865631,43.543031
"4252200260",-102.828083,43.579706
"3894569456",-102.891168,43.566337
"3810549378",-102.578229,43.670479
"2627950124",-102.568241,43.671193
"1764402279",-102.483623,43.526506
"1764401321",-102.483623,43.526506
"1765245792",-102.483623,43.526506
"1765240402",-102.483623,43.526506
"1765239044",-102.483623,43.526506
"1764389465",-102.483623,43.526506
"1764383549",-102.483623,43.526506
"1765229056",-102.483623,43.526506
"1764378881",-102.483623,43.526506
"814521702",-102.891109,43.566356
"814515138",-102.891109,43.566356
"262560613",-102.886019,43.574733
"15316960",-102.4934,43.5134
"15316030",-102.8508,43.4831
"15315654",-102.4963,43.5115
"23882586077",-102.28535,43.553533
"37860065525",-102.293667,43.550316
"24874037438",-102.305567,43.546016
"38746985661",-102.324967,43.538633
"38715765872",-102.331334,43.536333
"23882552367",-102.33455,43.535266
"38715750422",-102.348267,43.5305
"24873984568",-102.356667,43.52725
"26970944389",-102.367667,43.523333
"38715722692",-102.379934,43.518866
"38715714542",-102.382067,43.518
"26970920689",-102.389501,43.515283
"38715699002",-102.392617,43.514183
"32389008201",-102.297534,43.57725
"32388995341",-102.297734,43.572616
"31667545964",-102.29775,43.5689
"31667529794",-102.297617,43.5614
"32358769972",-102.29755,43.553666
"32358649642",-102.298017,43.517333
"31699190043",-102.29805,43.503833
"32132019050",-102.297934,43.487466
"32510719565",-102.320834,43.48925
"31698939123",-102.321117,43.535533
"31666822004",-102.342384,43.537416
"32469437356",-102.342984,43.4804
"32357867672",-102.365284,43.49455
"31698413213",-102.3658,43.503983
"32387961091",-102.364917,43.519183
"32387928861",-102.365734,43.55085
"32387660131",-102.387967,43.51755
"32571791686",-102.8411,43.591583
"32612066065",-102.84225,43.608133
"31799982323",-102.8421,43.616883
"31799467073",-102.8639,43.61845
"32458301812",-102.86445,43.6103
"32458260952",-102.863967,43.594733
"32571110786",-102.863267,43.5782
"32611321795",-102.79635,43.640666
"31799094343",-102.797017,43.648616
