"id","long","lat"
"32402979907",-93.067956,34.506577
"27292821577",-93.068428,34.508311
"40943731644",-93.070399,34.508652
"39203362321",-93.068131,34.508263
"26492101082",-93.067536,34.515838
"26492100282",-93.070258,34.515133
"25981692153",-93.066338,34.515975
"25981690793",-93.070258,34.515133
"23869303979",-93.066236,34.509049
"17081116108",-93.068398,34.508338
"16648642333",-93.068398,34.508288
"16070302598",-93.070337,34.515308
"11938627445",-93.071923,34.51545
"9163961170",-93.109362,34.51815
"8984840786",-93.080302,34.514495
"8984818052",-93.080281,34.514531
"8603806618",-93.068269,34.508311
"8353225223",-93.067846,34.50843
"8092086718",-93.102074,34.516666
"6354094149",-93.068547,34.5153
"5376060548",-93.067857,34.508466
"5357827740",-93.067857,34.50851
"5310707095",-93.068071,34.508236
"5304536554",-93.067663,34.508475
"5302304975",-93.068334,34.508333
"4750463150",-93.068039,34.508103
"3589764569",-93.0682,34.508453
"3589923160",-93.0682,34.508453
"3326867929",-93.069477,34.505071
"3191817929",-93.0682,34.508453
"3192664372",-93.07041,34.508068
"2360298314",-93.068103,34.508678
"1419179343",-93.06791,34.527958
"1419179233",-93.06791,34.527958
"1419179053",-93.06791,34.527958
"1420062542",-93.06791,34.527958
"1420062442",-93.06791,34.527958
"1420062290",-93.06791,34.527958
"1419178435",-93.06791,34.527958
"1420062106",-93.06791,34.527958
"1419178265",-93.06791,34.527958
"1420061910",-93.06791,34.527958
"1419178017",-93.06791,34.527958
"1419177913",-93.06791,34.527958
"1420061576",-93.06791,34.527958
"23139763911",-93.031936,34.535877
"16063559768",-93.033106,34.53677
"15631200223",-93.033106,34.53677
"16210378405",-93.032054,34.536328
"16024276239",-93.032054,34.536328
"16024275569",-93.032054,34.536328
"16184511796",-93.032054,34.536328
"16184511586",-93.032054,34.536328
"16210376735",-93.032054,34.536328
"15204916314",-93.032526,34.536664
"14930882780",-93.030295,34.535692
"14843631753",-93.034983,34.537866
"14451661430",-93.033106,34.53677
"14638316895",-93.033106,34.53677
"14042690018",-93.033106,34.53677
"9232725353",-93.029667,34.529333
"9235453086",-93.029667,34.529333
"9232650331",-93.029667,34.529333
"9232610459",-93.029667,34.529333
"9235334108",-93.029667,34.529333
"9235319580",-93.029667,34.529333
"9235301114",-93.029667,34.529333
"9235290330",-93.029667,34.529333
"9235281064",-93.029667,34.529333
"9232458025",-93.029667,34.529333
"9235226806",-93.029667,34.529333
"9235197676",-93.029667,34.529333
"9232385845",-93.029667,34.529333
"9232366537",-93.029667,34.529333
"9235109118",-93.029667,34.529333
"9232316213",-93.029667,34.529333
"9234808524",-93.029667,34.529333
"9234743074",-93.029667,34.529333
"9234693298",-93.029667,34.529333
"9234617534",-93.029667,34.529333
"9231761091",-93.029667,34.529333
"9234528400",-93.029667,34.529333
"9231719321",-93.029667,34.529333
"9234457148",-93.029667,34.529333
"9231648935",-93.029667,34.529333
"9234410328",-93.029667,34.529333
"9234393456",-93.029667,34.529333
"9234378230",-93.029667,34.529333
"9231588391",-93.029667,34.529333
"9231545069",-93.029667,34.529333
"9234304624",-93.029667,34.529333
"9231497421",-93.029667,34.529333
"9234262770",-93.029667,34.529333
"9234226916",-93.029667,34.529333
"9231399451",-93.029667,34.529333
"9231347859",-93.029667,34.529333
"9231244569",-93.029667,34.529333
"9233973268",-93.029667,34.529333
"9231041469",-93.029667,34.529333
"9233760838",-93.029667,34.529333
"9230922707",-93.029667,34.529333
