"id","long","lat"
"8245240592",-109.516063,38.790586
"8245231148",-109.513703,38.796431
"8238366721",-109.514422,38.794023
"8239415782",-109.51601,38.791606
"8239409208",-109.514679,38.793187
"8188789527",-109.512459,38.788888
"8187375853",-109.51513,38.792426
"8187373637",-109.513542,38.78985
"8187371891",-109.513542,38.78985
"8187370009",-109.512963,38.789164
"8187367775",-109.514937,38.791288
"8188445406",-109.51513,38.792426
"8186677418",-109.514465,38.790201
"8186676104",-109.513628,38.795051
"8186674308",-109.513628,38.795051
"20992242125",-109.564173,38.79213
"20999732441",-109.562859,38.793491
"20965961996",-109.562906,38.793441
"20805387319",-109.56285,38.793502
"20804097520",-109.562859,38.793433
"20805357949",-109.562912,38.793438
"14500579565",-109.59542,38.787027
"8132756549",-109.594244,38.787124
"7728593834",-109.585275,38.802063
"7728591498",-109.589339,38.800324
"39728564113",-109.670834,38.783611
"39728183653",-109.670834,38.783333
"42698371654",-109.685295,38.785227
"42613856404",-109.670928,38.783405
"43331025161",-109.670203,38.784619
"41233818462",-109.6857,38.785436
"41276923651",-109.684898,38.785694
"31664057073",-109.657923,38.752361
"32475740645",-109.657256,38.758869
"31664051433",-109.657587,38.75848
"31632149034",-109.658009,38.759447
"31632146354",-109.66102,38.762677
"32097130180",-109.667881,38.771241
"32097128750",-109.667848,38.771219
"31632141024",-109.667828,38.771227
"31632138184",-109.667831,38.7712
"32354164621",-109.667828,38.771197
"31664021193",-109.667795,38.771172
"32097116070",-109.667756,38.771141
"31632114934",-109.667756,38.771136
"31632112754",-109.670087,38.772644
"32354151551",-109.676826,38.778022
"32354149661",-109.679067,38.777772
"32354147951",-109.689878,38.781725
"32097066190",-109.676489,38.779544
"32097059470",-109.670995,38.783494
"32097053390",-109.670303,38.784172
"31632053204",-109.671078,38.785572
"32324076632",-109.670714,38.785838
"31460080685",-109.684731,38.785665
"29840373312",-109.681642,38.781625
"28782028294",-109.680026,38.777088
"26943567601",-109.670981,38.783497
"27001369405",-109.679581,38.77745
"26129566735",-109.685364,38.785199
"13978985914",-109.681723,38.7838
"13975350272",-109.684539,38.779438
"12034058884",-109.654541,38.75087
"9585372526",-109.689098,38.779975
"9582582635",-109.670345,38.784161
"8364982560",-109.679934,38.774075
"8362071262",-109.679934,38.774075
"8051385779",-109.681057,38.775117
"7878209312",-109.656973,38.756347
"7878208800",-109.657676,38.75865
"7878208254",-109.670701,38.773063
"7878207674",-109.673559,38.774963
"7878201350",-109.683034,38.775238
"7878200248",-109.678228,38.778402
"7878199478",-109.675892,38.780013
"7878198778",-109.674342,38.781833
"7878197182",-109.670564,38.783886
"7878196616",-109.670556,38.783894
"7878195698",-109.670648,38.785333
"7878195008",-109.670898,38.785869
"7728554784",-109.670823,38.784255
"7728553596",-109.682145,38.776941
"7728552554",-109.689942,38.773849
"6313072428",-109.685364,38.785443
"6313070936",-109.685364,38.785443
"5522027708",-109.684385,38.785647
"4546933901",-109.682908,38.780651
"4132943872",-109.681845,38.784414
"3639918979",-109.682693,38.777891
"3564710303",-109.686,38.785666
"3564708701",-109.686167,38.785833
"3462737854",-109.685461,38.785903
"3462737100",-109.685461,38.785903
"3367582620",-109.684,38.785944
"1504922853",-109.659401,38.753681
"32173869728",-109.603417,38.713302
"31047893607",-109.614597,38.697828
"42657850844",-109.602825,38.721322
"40800973640",-109.603381,38.713294
"41889409824",-109.603381,38.713294
"28735326638",-109.605359,38.716647
"42557318292",-109.598239,38.71543
"41889209994",-109.597378,38.715544
"40800631850",-109.601703,38.715291
"27739352067",-109.601703,38.715291
"40800625440",-109.598239,38.71543
"24641249217",-109.602967,38.71376
"38455685192",-109.60801,38.716673
"38455679462",-109.60801,38.716673
"26711588029",-109.60801,38.716673
"37600141725",-109.606121,38.715836
"26710964049",-109.607344,38.712931
"26710946959",-109.606915,38.713116
"37599796345",-109.607183,38.712287
"24614845478",-109.604834,38.713057
"26710269369",-109.60434,38.711132
"37768588554",-109.603761,38.712998
"24611079288",-109.603761,38.712998
"38451340432",-109.603761,38.712998
"29326764471",-109.60169,38.715235
"15271454905",-109.608539,38.678638
"15248454516",-109.608539,38.678638
"15084708369",-109.608539,38.678638
"15084708329",-109.608539,38.678638
"15084888617",-109.608539,38.678638
"15084707559",-109.608539,38.678638
"14330013007",-109.6017,38.715344
"14329857919",-109.601678,38.71535
"14515359642",-109.598848,38.715294
"14515359282",-109.598848,38.715294
"14493346936",-109.602439,38.715622
"14493337836",-109.598848,38.715294
"14493335506",-109.598848,38.715294
"14329779500",-109.598848,38.715294
"14515343632",-109.600206,38.715155
"14329849128",-109.599084,38.715272
"14513041281",-109.598848,38.715294
"14516420785",-109.599106,38.715263
"13646570154",-109.597156,38.69855
"10620777765",-109.620208,38.717661
"8296293890",-109.603257,38.713308
"8295054204",-109.603257,38.713308
"8292206347",-109.601712,38.715234
"8107547591",-109.596691,38.69931
"8028062024",-109.602951,38.713445
"8004907619",-109.60185,38.712383
"8004905155",-109.60185,38.712383
"8004904039",-109.60185,38.712383
"8004903011",-109.60185,38.712383
"7998336772",-109.60185,38.712383
"7998335586",-109.60185,38.712383
"7998334682",-109.60185,38.712383
