"id","long","lat"
"1596443765",-142.082576,61.6301
"27261688110",-139.547267,60.056866
"27261687850",-139.502634,60.01385
"27261687870",-139.5112,60.024333
"26912644534",-139.119684,60.00105
"27245135420",-139.287617,59.999766
"27487258206",-139.328417,60.001166
"27449584351",-139.376667,60.003083
"27245134780",-139.449734,60.009233
"27487257926",-139.421284,60.0079
"27422977862",-139.503817,60.0196
"27449582991",-139.508284,60.0023
"27449582681",-139.399484,60.017233
"27245133520",-139.454117,60.003
"27449582361",-139.376917,60.00845
"27245132880",-139.326834,60.01215
"27449581951",-139.2955,60.0116
"27245132550",-139.248017,60.012566
"27521858935",-139.1363,59.999916
"27245132290",-139.15995,60.007083
"27245131930",-139.112334,60.000166
"26792701054",-140.090051,59.854683
"26792700694",-140.268951,59.84125
"27302525502",-140.426834,59.768216
"26792700584",-140.39325,59.777049
"26792700424",-140.323517,59.821583
"27124874730",-140.502034,59.7557
"27302525122",-140.4658,59.7611
"27302524642",-140.533384,59.751783
"26792699444",-140.437717,60.086183
"27302524392",-140.458234,60.0605
"26792699554",-140.452234,60.058983
"27302524062",-140.340484,60.07965
"27302523812",-140.36255,60.042566
"27302524092",-140.416117,60.104316
"26792699194",-140.3393,60.07545
"26792699274",-140.421084,60.100266
"27302523832",-140.371184,60.053433
"27302523942",-140.357267,60.064933
"26792699124",-140.389817,60.038366
"27302523742",-140.413,60.037299
"27302523072",-141.186817,60.11295
"26792698414",-141.1979,60.108616
"27366994976",-141.5663,60.096433
"27302522352",-141.527184,60.113116
"26792698044",-141.561017,60.104766
"27302522682",-141.563334,60.102483
"27302522512",-141.551834,60.11295
"27366994766",-141.537684,60.125966
"27302522252",-141.550634,60.125716
"27302522162",-141.551817,60.152233
"26792697144",-141.3646,60.16015
"27124872570",-141.377267,60.162133
"26792697244",-141.388334,60.164183
"26792697324",-141.397634,60.165766
"26792696784",-141.521334,60.119033
"27124872380",-141.506034,60.112483
"26792697054",-141.35095,60.158583
"26792696814",-141.513484,60.11355
"26792696994",-141.489834,60.110133
"26792696464",-141.551134,60.139966
"26792696674",-141.528684,60.12395
"27400755055",-141.556167,60.1475
"27302520832",-141.4842,60.063849
"26792695784",-141.5393,60.082016
"26792695764",-141.523801,60.07495
"26792695544",-141.511884,60.071533
"27400753995",-141.50485,60.069083
"27400753315",-141.485334,60.063083
"26744288933",-140.440567,60.232033
"27075382090",-140.42775,60.228483
"27252997182",-140.392,60.227616
"26744287433",-140.37395,60.22705
"27280084171",-140.321384,60.226983
"27280083841",-140.302084,60.22765
"27350708495",-140.302084,60.22765
"26743396114",-141.05455,60.9109
"27317260186",-141.027301,60.909883
"27252985942",-141.080817,60.9124
"27252985632",-141.11625,60.9137
"27252985162",-141.15,60.915099
"27252984762",-141.172317,60.916516
"27252984442",-141.199084,60.917649
"27252983892",-141.226167,60.9188
"27350700065",-141.311517,60.925799
"26744273943",-141.338567,60.928433
"27252976972",-141.472834,60.1564
"27317256416",-141.529584,60.115883
"26744267513",-141.4681,60.060483
"26743386144",-141.504634,60.071533
"27250837122",-139.5136,60.0118
"27277868561",-139.557634,60.049566
"27277868251",-139.564801,60.044683
"26741083584",-139.576184,60.034816
"26741083484",-139.582317,60.02815
"26741083234",-139.590667,60.015966
"26741082624",-140.031301,59.942066
"26741082494",-140.070767,59.935449
"26741082484",-140.092917,59.931766
"26741082154",-140.1573,59.9201
"26741082244",-140.117084,59.928149
"27348387745",-140.216384,59.908383
"26741940563",-140.24065,59.904466
"27348387415",-140.2556,59.901216
"26741081054",-140.300651,59.892516
"27348387055",-140.283484,59.8962
"27250832512",-140.58125,59.85535
"26741080734",-140.576567,59.849683
"27348386395",-140.572084,59.843016
"27348385715",-140.557684,59.822283
"27348385385",-140.5543,59.81625
"27348385105",-140.549984,59.809799
"27348384645",-140.54185,59.797616
"27348384355",-140.536967,59.791166
"27348383125",-140.526034,59.771683
"27348383325",-140.529667,59.7781
"27250829862",-140.509084,59.76245
"27250829712",-140.489767,59.758833
"27250829542",-140.466934,59.7588
"27250829282",-140.443017,59.759816
"27250829032",-140.344517,59.7833
"27250828512",-140.279317,59.7922
"27250828362",-140.2683,59.796883
"27044515780",-139.625,59.978733
"26712317844",-139.613917,59.991633
"27044515430",-139.592117,60.013083
"26712316364",-139.525817,60.065783
"26712315904",-139.518184,60.064916
"26712315494",-139.51395,60.049583
"27044511810",-139.48955,60.001383
"26712313844",-139.467717,59.9999
"27233686451",-139.605584,60.00165
"27303699225",-139.594684,60.0095
"27303698995",-139.521517,60.02325
"27233685751",-139.440467,60.001183
"27028486890",-141.17735,60.13315
"27028486810",-141.165317,60.150816
"26697240613",-141.1707,60.141366
"27191457381",-141.474884,60.961716
"27191457101",-141.517517,60.966116
"27191456611",-141.594251,60.976883
"27191456391",-141.630617,60.9868
"26867553921",-141.98,60.480916
"26901832966",-142.056417,60.4851
"26901833076",-142.121484,60.485166
"26867543561",-141.736584,60.49235
"26901832736",-141.89565,60.501333
"26901832836",-141.769384,60.455416
"26867543441",-141.776117,60.497766
"26867543341",-141.8343,60.501483
"26867543211",-142.030717,60.531083
"27557369140",-141.460367,60.147683
"27223418424",-141.478267,60.153616
"27557367450",-141.469267,60.085033
"27223416734",-141.599317,60.12205
"27734127152",-141.568984,60.10995
"27734127012",-141.496334,60.0767
"27077573024",-139.349801,60.010766
"27615307431",-139.353067,60.014783
"27655022856",-139.35585,60.01835
"27655023056",-139.345934,60.00635
"27655023076",-139.341017,60.001666
"27655022456",-139.4826,59.999766
"27386548500",-139.345934,60.00635
"27386548350",-139.35585,60.01835
"27564507192",-139.4826,59.999766
"27385480970",-139.324617,60.005966
"27053531733",-139.512967,60.010566
"27385479970",-139.5882,60.013883
"27628919636",-139.5977,60.007116
"27589631691",-140.253967,59.781416
"27053529753",-140.331334,59.776416
"27053529363",-140.427884,59.7658
"27053529603",-140.377,59.77045
"27627020826",-140.912184,60.136033
"27627020636",-140.978167,60.133683
"27627020406",-140.9932,60.127983
"27627020206",-141.036484,60.1173
"27627020306",-141.016134,60.122683
"27627019966",-141.163867,60.114116
"27587735931",-141.357634,60.149916
"27627019016",-141.3811,60.15115
"27587735841",-141.306167,60.150883
"27627019176",-141.322317,60.1502
"27587735441",-141.43465,60.145083
"27627018576",-141.457617,60.144066
"27050198754",-139.26175,60.008
"27627027086",-139.3031,60.002066
"27627027276",-139.33385,59.999983
"27587741701",-139.3203,60.000833
"27587741391",-139.250667,60.008133
"27587741571",-139.285784,60.003416
"27627026796",-139.212934,60.006533
"27587741291",-139.225384,60.007616
"27383602210",-139.237767,60.008416
"27587741111",-139.201317,60.004116
"27627025486",-139.065601,60.00055
"27383601470",-139.101567,60.0064
"27383601390",-139.118684,60.009366
"27627025176",-139.133334,60.007083
"27383601310",-139.151434,60.005633
"27627025286",-139.1089,60.010866
"27383601220",-139.177334,60.008066
"27050197274",-139.16325,60.006233
"27383601010",-139.230584,60.018866
"27627024356",-139.307551,60.016366
"27383600830",-139.304217,60.012433
"27627024156",-139.3155,60.01165
"27383600710",-139.32755,60.009683
"27383600510",-139.713734,59.973066
"27627023666",-139.755184,59.97445
"27050195594",-140.0783,60.014316
"27050195744",-140.0109,60.002283
"27627023136",-140.029351,60.00715
"27050195464",-140.171834,60.037733
"27383600040",-140.143217,60.02995
"27383599850",-140.203117,60.05045
"27050195244",-140.220634,60.0475
"27050194944",-140.412617,60.087533
"27627022366",-140.371384,60.081316
"27627022166",-140.446917,60.0952
"27050194814",-140.465717,60.099
"27050194584",-140.6798,60.121933
"27383599270",-140.778367,60.126633
"27050194674",-140.61665,60.121466
"27627021586",-140.742917,60.124033
"27050194474",-140.803384,60.128116
"27050194504",-140.712967,60.122033
"27627021066",-140.862317,60.133916
"27627021166",-140.828384,60.1302
"27578485845",-140.872117,59.751933
"26968598304",-140.99155,59.777416
"27578483385",-141.56505,60.109916
"26969597583",-141.572117,60.125
"27578482815",-141.550067,60.1304
"27578482385",-141.49905,60.161466
"26969596863",-141.43635,60.165166
"27578482145",-141.39935,60.165816
"26969596493",-141.358667,60.151833
"27578481875",-141.38235,60.162883
"27578480915",-140.509234,60.0928
"26969595953",-141.037817,60.132233
"26969595683",-140.485034,60.081783
"27544206686",-140.453067,60.066566
"27578480415",-140.420117,60.052566
"27578480115",-140.397117,60.03705
"27578479955",-140.3829,60.018683
"27578479805",-140.05175,59.991533
"27578479635",-140.033101,59.983533
"27544205766",-140.00835,59.980133
"27475331972",-139.370833,60.313888
"27297280100",-139.370833,60.313888
"27465959171",-141.633167,60.1186
"27465958851",-141.617667,60.1158
"27465958601",-141.562084,60.10145
"27261701700",-141.59305,60.1093
"27538310895",-141.591134,60.1905
"26928854744",-141.346834,60.184783
"26928854584",-141.578434,60.182266
"27538310625",-141.566617,60.17435
"26928853744",-141.1859,60.113283
"26928853144",-141.548217,60.087866
"26928853044",-141.528217,60.074516
"26928852814",-141.507467,60.06095
"26928852604",-141.490784,60.051399
"27261691530",-141.022467,59.787883
"27261691400",-141.004067,59.782883
"27261691190",-140.98265,59.777216
"27261690990",-140.953134,59.769683
"26929845673",-139.726117,60.050533
"27538291715",-139.682634,60.037033
"27538291315",-139.633367,60.022083
"27538290945",-139.583484,60.005833
"27538291145",-139.60965,60.013916
"27538290665",-139.564684,60.0362
"27465943361",-139.583234,60.025783
"27538290525",-139.618967,59.9952
"27465943171",-139.366434,60.000516
"27538290425",-139.601617,60.012933
"27465942351",-139.3321,60.075016
"27538289055",-139.312834,60.034783
"27538288775",-139.351317,60.075083
"27503849976",-139.37355,60.074916
"27503849716",-139.4522,60.06355
"27538287705",-139.493167,60.058416
"27503849376",-139.520784,60.054583
"27261688290",-139.5601,60.069133
"26867543091",-142.122201,60.541033
"26836049932",-139.382017,60.0438
"26836049882",-139.337867,60.0833
"26836049692",-139.170467,60.177566
"26656848150",-139.280134,60.119333
"26896169296",-139.239867,60.151783
"26440691850",-141.607117,60.117533
"26440691780",-141.566401,60.0998
"26440691610",-141.532501,60.080516
"26687028016",-141.547167,60.089166
"26109433023",-141.522167,60.114033
"26107139824",-141.4411,60.176199
"26440690890",-141.568867,60.185266
"26440690750",-141.423917,60.171383
"26109432573",-141.4048,60.16615
"26109432383",-141.359917,60.153233
"26440690630",-141.3866,60.161166
"26440690360",-141.1471,60.201666
"26440690500",-141.344417,60.149833
"26109432123",-141.164067,60.189333
"26109431873",-141.196167,60.154616
"26109431573",-139.540917,60.05095
"26107139124",-139.526084,60.031483
"26109431473",-139.530251,60.037166
"26109431243",-139.517034,60.01855
"26109431123",-139.5067,60.005733
"26107138654",-139.510434,60.011016
"26107138534",-139.502867,59.99975
"26711621435",-140.722017,59.73025
"26711621725",-140.6801,59.720133
"26439051660",-140.696617,59.725616
"26439051260",-140.866534,59.758583
"26439051510",-140.753267,59.735583
"26645463511",-140.941434,59.775616
"26711620885",-140.903184,59.766916
"26711620505",-141.01325,59.795516
"26711620895",-140.9787,59.786483
"26641398221",-141.204528,60.130561
"26101604674",-141.187364,60.157227
"26101603834",-141.261353,60.186427
"26101603684",-141.284531,60.178744
"26101603494",-141.320237,60.172255
"26101603314",-141.341523,60.16918
"26101603024",-141.432831,60.178744
"26101602454",-141.604492,60.163719
"26101602314",-141.588714,60.141844
"26101602134",-141.563309,60.113122
"26101601944",-141.535156,60.081283
"26434841280",-141.174837,60.206222
"26614570722",-141.371034,60.164741
"26434841030",-141.546142,60.180794
"26434840860",-141.5475,60.088816
"26600511312",-141.529234,60.045649
"26666747856",-141.52705,60.061816
"26600511072",-141.520234,60.09595
"26693606535",-141.513134,60.180933
"26666746326",-141.5841,60.150633
"26693606265",-141.553167,60.14935
"26693606025",-141.489167,60.152066
"26600510322",-141.375734,60.155266
"26420568630",-141.40545,60.1568
"26420568390",-141.347651,60.1568
"26600510042",-141.193167,60.165166
"26420568230",-141.150717,60.16665
