"id","long","lat"
"27670378954",-109.768792,35.066313
"27670349024",-109.769975,35.065841
"28109413096",-109.7706,35.064341
"27512338163",-109.757867,35.067344
"23818166041",-109.63342,35.04376
"22150662659",-109.771378,35.031394
"21911256881",-109.758006,35.069327
"14159033358",-109.750673,35.108675
"12491655535",-109.768712,35.077811
"9444842333",-109.771831,35.065166
"9225026798",-109.679925,34.995849
"7553868086",-109.765927,35.067184
"7553867722",-109.758117,35.069468
"5541979876",-109.77024,35.098142
"2949668679",-109.765667,35.067025
"539767485",-109.76435,34.996983
"2221578402",-109.788764,35.083428
"2221577880",-109.789343,35.083564
"2221557622",-109.801681,35.081563
"2220763855",-109.801681,35.081563
"2221555598",-109.801681,35.081563
"2220756707",-109.801681,35.081563
"2220728855",-109.803913,35.04872
"2168443512",-109.788458,35.083384
"2131879861",-109.782675,35.065955
"2122210269",-109.789413,35.083367
"2029039255",-109.79482,35.068863
"1905579808",-109.788876,35.083744
"1660277598",-109.805291,35.051324
"1523740468",-109.801654,35.081554
"1466791440",-109.782487,35.061002
"1448767731",-109.793801,34.976107
"1448767323",-109.793801,34.976107
"1449622050",-109.793801,34.976107
"1449621904",-109.793801,34.976107
"1449621790",-109.805259,35.051456
"1448766727",-109.805259,35.051456
"1449621392",-109.805259,35.051456
"1449620912",-109.779918,35.072137
"1431376634",-109.782552,35.066091
"1431376184",-109.782552,35.066091
"1431375312",-109.782552,35.066091
"1431375088",-109.782552,35.066091
"1431374292",-109.782552,35.066091
"1430498809",-109.782552,35.066091
"1430498517",-109.782552,35.066091
"1383992337",-109.788828,35.08381
"1384889362",-109.788828,35.08381
"1383991935",-109.788828,35.08381
"1384888804",-109.788828,35.08381
"1384888676",-109.788828,35.08381
"1383991263",-109.788828,35.08381
"1383991125",-109.788828,35.08381
"1384888220",-109.788828,35.08381
"1383990839",-109.788828,35.08381
"1384887864",-109.788828,35.08381
"1384887632",-109.788828,35.08381
"1383990095",-109.788828,35.08381
"1383989641",-109.788828,35.08381
"1354155439",-109.794,34.976
"1355040436",-109.794666,34.978166
"1355038228",-109.807333,35.0565
"1355036834",-109.807,35.058666
"1354138119",-109.796666,35.067
"1354130685",-109.790833,35.071
"1354126317",-109.801666,35.081166
"1355008310",-109.801333,35.081
"1355004888",-109.788666,35.083333
"1354113065",-109.788666,35.0835
"1354997066",-109.783666,35.079666
"1354104405",-109.783666,35.080166
"1354103851",-109.783666,35.080166
"1354989390",-109.783666,35.080166
"1354983496",-109.783666,35.080166
"1354983374",-109.783666,35.080166
"1354979604",-109.783666,35.080166
"1354977440",-109.783666,35.080166
"1354084973",-109.783666,35.080166
"1354083747",-109.782666,35.076666
"1354078159",-109.784166,35.074833
"1354078077",-109.783166,35.076
"1354963410",-109.779666,35.072
"1354959776",-109.779,35.071666
"1354070061",-109.778833,35.071666
"1353761149",-109.804,35.049
"1354647078",-109.7955,34.979666
"1354645020",-109.7945,35.068833
"1354642556",-109.8,35.0795
"1353755311",-109.801666,35.081166
"1353753823",-109.801666,35.081166
"1353750853",-109.801666,35.081166
"1354633786",-109.782333,35.077166
"1354632038",-109.782666,35.076666
"1296784317",-109.818992,35.070188
"1243884775",-109.792041,35.082375
"1244738942",-109.792041,35.082375
"1244736034",-109.792041,35.082375
"1244733290",-109.792041,35.082375
"1243872135",-109.792041,35.082375
"1243860891",-109.792041,35.082375
"1244715196",-109.792041,35.082375
"1243852717",-109.792041,35.082375
"1244701106",-109.792041,35.082375
"1244697712",-109.792041,35.082375
"1243836269",-109.792041,35.082375
"1243832751",-109.792041,35.082375
"1235590968",-109.790679,35.083744
"1235590550",-109.790679,35.083744
"1167893320",-109.80527,35.05142
"1116839343",-109.783528,35.081067
"1117675392",-109.783528,35.081067
"1111264742",-109.783528,35.081067
"1111200972",-109.783528,35.081067
"1110929630",-109.794842,35.068941
"717005496",-109.8037,35.062225
"716129219",-109.802733,35.062764
"716997898",-109.802567,35.062844
"716111529",-109.802442,35.062903
"716980956",-109.802397,35.062925
"716972462",-109.806011,35.059936
"716968364",-109.805042,35.061103
"716963886",-109.804328,35.061806
"716933710",-109.788578,35.083464
"716055191",-109.788578,35.083464
"615272531",-109.781677,35.065762
"615249049",-109.781677,35.065762
"490851298",-109.783008,35.061968
"490851220",-109.780519,35.072172
"47204002981",-109.802155,35.081776
"47204002301",-109.802155,35.081776
"352476627",-109.798135,34.985143
"352476033",-109.803457,35.015376
"352475949",-109.803457,35.015376
"352475813",-109.803457,35.015376
"352475725",-109.803457,35.015376
"352475657",-109.803457,35.015376
"352475568",-109.803457,35.015376
"308434434",-109.801515,35.080786
"308434388",-109.801515,35.080786
"308434287",-109.802716,35.062934
"308434254",-109.802716,35.062934
"308434144",-109.802716,35.062934
"307794542",-109.787964,35.082823
"307794453",-109.800131,35.079354
"294500227",-109.80583,35.08806
"293546156",-109.793908,35.087493
"293544929",-109.795764,35.086817
"388636196",-109.783748,35.08054
"239949391",-109.789767,35.083657
"228635079",-109.780991,35.072023
"216304760",-109.80114,35.048408
"216223184",-109.80114,35.048408
"211558196",-109.783866,35.080171
"211558129",-109.783866,35.080171
"211558060",-109.783866,35.080171
"211557864",-109.783866,35.080171
"208483240",-109.788528,35.08388
"195157121",-109.800517,35.080873
"141234102",-109.794498,35.068976
"141233885",-109.788399,35.084254
"141233755",-109.788399,35.084254
"141233589",-109.788399,35.084254
"141233528",-109.788399,35.084254
"141233450",-109.788399,35.084254
"141233312",-109.782283,35.077335
"141233272",-109.782283,35.077335
"141233211",-109.782283,35.077335
"141233155",-109.782283,35.077335
"102158255",-109.788141,35.084543
"92901018",-109.79393,34.977038
"92900652",-109.801783,35.081075
"92900560",-109.782407,35.077405
"92900492",-109.782407,35.077405
"92900460",-109.779918,35.07219
"92900428",-109.779918,35.07219
"92900407",-109.779918,35.07219
"66041043",-109.779918,35.07219
"46467771",-109.795861,35.086378
"11531875",-109.795174,34.981065
"10341011",-109.801387,35.081052
"10340564",-109.795185,35.086362
"10340223",-109.794939,35.086244
"10339941",-109.785883,35.080944
"10339375",-109.783266,35.080419
"10337396",-109.780165,35.071825
"11429874173",-109.788803,35.083602
"11429697735",-109.788078,35.084577
"11429716546",-109.788073,35.084544
"11429829293",-109.788028,35.084575
"11429708716",-109.788175,35.084388
"11429681744",-109.788175,35.084388
"11429699746",-109.788348,35.084008
"11429641065",-109.789003,35.083738
"11429797923",-109.789028,35.083711
"11429655664",-109.789028,35.083711
"11429788843",-109.782278,35.077311
"11429668576",-109.782278,35.077311
"11429664846",-109.782339,35.077297
"11429626454",-109.783062,35.062008
"11215250416",-109.788667,35.083666
"11215208944",-109.801667,35.081166
"11215123595",-109.797334,35.066333
"10894392255",-109.793705,34.975239
"10894383135",-109.793705,34.975239
"10894413906",-109.793705,34.975239
"10894519104",-109.801764,35.08131
"10894366935",-109.781774,35.065632
"10894362545",-109.805292,35.051354
"10894650263",-109.805292,35.051354
"10894398455",-109.793705,34.975239
"10894542134",-109.793705,34.975239
"10584800186",-109.775834,35.063333
"10583715733",-109.794437,35.06898
"10583437606",-109.80527,35.05123
"10583675803",-109.807153,35.057613
"10583465204",-109.806889,35.054236
"10558376633",-109.780167,35.072333
"10558167754",-109.782334,35.077333
"10097002425",-109.805337,35.051222
"10097056593",-109.801256,35.08108
"10091376445",-109.783348,35.061997
"10091394086",-109.783112,35.062108
"10072753325",-109.798742,34.986716
"10072787116",-109.801345,35.014411
"10072735265",-109.805812,35.052163
"10072731975",-109.805845,35.052144
"10072693374",-109.801687,35.081647
"10072758636",-109.801517,35.081461
"10072718455",-109.801517,35.081461
"10072750736",-109.801517,35.081461
"10072702005",-109.779845,35.07218
"10072664664",-109.7798,35.072152
"10072718863",-109.781834,35.066636
"10072715283",-109.781898,35.066644
"10072576354",-109.781898,35.066644
"10072642026",-109.781898,35.066644
"10072703553",-109.781864,35.066719
"10072565844",-109.781864,35.066719
"10072589875",-109.781928,35.066624
"10072584935",-109.781928,35.066624
"10072547554",-109.781928,35.066624
"10072316945",-109.781581,35.065675
"10072276404",-109.781581,35.065675
"10072344606",-109.781581,35.065675
"10071321253",-109.781581,35.065675
"10071198805",-109.781581,35.065675
"10071073545",-109.781581,35.065675
"10071107106",-109.781581,35.065675
"10071156043",-109.781581,35.065675
"9637678977",-109.794611,35.068986
"9640913282",-109.788096,35.084575
"9635594565",-109.788533,35.083411
"9620045376",-109.782168,35.0657
"9515504081",-109.782272,35.065581
"9515248874",-109.782168,35.0657
"9492561340",-109.788,35.083667
"9487481806",-109.797906,35.070566
"9487481378",-109.798087,35.070472
"9487480950",-109.798087,35.070472
"9487480510",-109.798248,35.070433
"9484681787",-109.798434,35.070405
"9487479426",-109.798456,35.07038
"9484680737",-109.795595,35.069477
