"id","long","lat"
"9620701440",-104.567917,32.110783
"9620700918",-104.567917,32.110783
"9617461689",-104.567917,32.110783
"9620698166",-104.567917,32.110783
"9620696902",-104.567917,32.110783
"9620694312",-104.567917,32.110783
"9617455523",-104.567917,32.110783
"9620692506",-104.567917,32.110783
"9617453905",-104.567917,32.110783
"9617453271",-104.567917,32.110783
"8534748111",-104.562603,32.11015
"4994087493",-104.562801,32.110495
"4641371131",-104.566755,32.114741
"4641976664",-104.566755,32.114741
"4641975902",-104.566755,32.114741
"4374996916",-104.568903,32.112472
"4374245381",-104.566784,32.112719
"3578986888",-104.566529,32.114035
"3578181241",-104.566529,32.114035
"3578986796",-104.566529,32.114035
"3575205760",-104.566658,32.114176
"3565626492",-104.564963,32.114205
"3565626122",-104.566755,32.114741
"3564804715",-104.564963,32.114205
"3564776815",-104.566755,32.114741
"3565592774",-104.566755,32.114741
"3564771985",-104.566658,32.114176
"3564770721",-104.566755,32.114741
"3164175348",-104.566637,32.112849
"3164175336",-104.568182,32.112795
"3164175360",-104.564207,32.111845
"3164175366",-104.564207,32.111845
"3164175354",-104.566637,32.112849
"3029168665",-104.564207,32.111845
"795849356",-104.562748,32.110395
"794961887",-104.562748,32.110395
"199322344",-104.568504,32.112443
"199316779",-104.568504,32.112443
"199316249",-104.568504,32.112443
"199315285",-104.568504,32.112443
"199314790",-104.568504,32.112443
"199314348",-104.568504,32.112443
"199313933",-104.568504,32.112443
"45767715334",-104.585106,32.13233
"45767715144",-104.585106,32.13233
"45767713954",-104.585106,32.13233
"45767715644",-104.585106,32.13233
"45767714824",-104.585106,32.13233
"45767716604",-104.585106,32.13233
"45767716824",-104.585106,32.13233
"45767716734",-104.585106,32.13233
"45767715764",-104.585106,32.13233
"45767716274",-104.585106,32.13233
"45767714064",-104.585106,32.13233
"45767715704",-104.585106,32.13233
"45767714174",-104.585106,32.13233
"45767713854",-104.585106,32.13233
"45767714434",-104.585106,32.13233
"31551290077",-104.585106,32.13233
"27561815349",-104.5567,32.1479
"27561813289",-104.5567,32.1479
"27561810839",-104.5567,32.1479
"27561808999",-104.5567,32.1479
"27561807129",-104.5567,32.1479
"39338437401",-104.5567,32.1479
"39338434211",-104.5567,32.1479
"25469879838",-104.5567,32.1479
"25469876148",-104.5567,32.1479
"25469873658",-104.5567,32.1479
"25469869068",-104.5567,32.1479
"25469866548",-104.5567,32.1479
"25469861918",-104.5567,32.1479
"27561763179",-104.5567,32.1479
"27561762579",-104.5567,32.1479
"24474656577",-104.5567,32.1479
"24474654947",-104.5567,32.1479
"24474652437",-104.5567,32.1479
"38630954364",-104.5567,32.1479
"25469846098",-104.5567,32.1479
"25469843978",-104.5567,32.1479
"25469841998",-104.5567,32.1479
"25469832058",-104.5567,32.1479
"25469829998",-104.5567,32.1479
"38630933144",-104.5567,32.1479
"38630931654",-104.5567,32.1479
"38630929244",-104.5567,32.1479
"38630927574",-104.5567,32.1479
"39338360161",-104.5567,32.1479
"39338358751",-104.5567,32.1479
"39338353551",-104.5567,32.1479
"39338351751",-104.5567,32.1479
"24474604207",-104.5567,32.1479
"24474601167",-104.5567,32.1479
"24474594457",-104.5567,32.1479
"38461189125",-104.5567,32.1479
"38461187595",-104.5567,32.1479
"38461185555",-104.5567,32.1479
"39338332021",-104.5567,32.1479
"39338329661",-104.5567,32.1479
"27561695099",-104.5567,32.1479
"38461177655",-104.5567,32.1479
"27561684409",-104.5567,32.1479
"27561681019",-104.5567,32.1479
"27561676169",-104.5567,32.1479
"38461155765",-104.5567,32.1479
"38461151955",-104.5567,32.1479
"38461149725",-104.5567,32.1479
"27561655969",-104.5567,32.1479
"38630844944",-104.5567,32.1479
"39338277641",-104.5567,32.1479
"39338273791",-104.5567,32.1479
"27561618839",-104.5567,32.1479
"24474523577",-104.5567,32.1479
"24474521377",-104.5567,32.1479
"24474517277",-104.5567,32.1479
"39308933362",-104.5567,32.1479
"39308928362",-104.5567,32.1479
"24474496937",-104.5567,32.1479
"24474495937",-104.5567,32.1479
"24474495027",-104.5567,32.1479
"24474494087",-104.5567,32.1479
"24474492907",-104.5567,32.1479
"24474492217",-104.5567,32.1479
"39308912192",-104.5567,32.1479
"39308910872",-104.5567,32.1479
"38461368965",-104.5567,32.1479
"38461368305",-104.5567,32.1479
"38461367875",-104.5567,32.1479
"38461366995",-104.5567,32.1479
"38461365255",-104.5567,32.1479
"25469955568",-104.5567,32.1479
"38461355935",-104.5567,32.1479
"38461349845",-104.5567,32.1479
"38461341325",-104.5567,32.1479
"38631057894",-104.5567,32.1479
"38631047054",-104.5567,32.1479
"38631043584",-104.5567,32.1479
"38631042084",-104.5567,32.1479
"38629983944",-104.5567,32.1479
"38629982744",-104.5567,32.1479
"38629981824",-104.5567,32.1479
"24473616257",-104.5567,32.1479
"24473615697",-104.5567,32.1479
"24473612707",-104.5567,32.1479
"24473610147",-104.5567,32.1479
"33780344044",-104.5575,32.150277
"33780336894",-104.557434,32.150363
"33780327504",-104.557434,32.150363
"34623386275",-104.557434,32.150363
"34327671332",-104.557434,32.150363
"34327668862",-104.557434,32.150363
"34327666702",-104.557434,32.150363
"34487708055",-104.557434,32.150363
"34487705715",-104.557434,32.150363
"33677753643",-104.557434,32.150363
"33677749123",-104.557434,32.150363
"33677738423",-104.557434,32.150363
"33677734163",-104.557434,32.150363
"34377692806",-104.557434,32.150363
"34034188270",-104.557434,32.150363
"33609055193",-104.557434,32.150363
"34034181350",-104.557434,32.150363
"34259921062",-104.557434,32.150363
"34034176070",-104.557434,32.150363
"34034174320",-104.557434,32.150363
"25496581111",-104.601403,32.122897
"25589260605",-104.601403,32.122897
"25496555441",-104.601403,32.122897
"24962548423",-104.601403,32.122897
"24958742634",-104.601403,32.122897
"25221642299",-104.601403,32.122897
"25563049246",-104.601403,32.122897
"25496448821",-104.601403,32.122897
"25221585299",-104.601403,32.122897
"24958616374",-104.601403,32.122897
"24876658233",-104.55685,32.148447
"25477252386",-104.55685,32.148447
"22576997407",-104.559975,32.161952
"18073847645",-104.601403,32.122897
"17887251489",-104.601403,32.122897
"17885572708",-104.601403,32.122897
"16551326918",-104.556887,32.150908
"16531259779",-104.556887,32.150908
"16505359657",-104.556887,32.150908
"13526287033",-104.574394,32.12736
"13181461485",-104.601403,32.122897
"13181578313",-104.601403,32.122897
"13181576553",-104.601403,32.122897
"13181717584",-104.601403,32.122897
